FIPS,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT13,FMRKT18,PCH_FMRKT_13_18,FMRKTPTH13,FMRKTPTH18,PCH_FMRKTPTH_13_18,FMRKT_SNAP18,PCT_FMRKT_SNAP18,FMRKT_WIC18,PCT_FMRKT_WIC18,FMRKT_WICCASH18,PCT_FMRKT_WICCASH18,FMRKT_SFMNP18,PCT_FMRKT_SFMNP18,FMRKT_CREDIT18,PCT_FMRKT_CREDIT18,FMRKT_FRVEG18,PCT_FMRKT_FRVEG18,FMRKT_ANMLPROD18,PCT_FMRKT_ANMLPROD18,FMRKT_BAKED18,PCT_FMRKT_BAKED18,FMRKT_OTHERFOOD18,PCT_FMRKT_OTHERFOOD18,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB18,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL13,FARM_TO_SCHOOL15
12063,FL,Jackson,72,73,1.388888889,5.450416351,6.293103448,0.3645026118,0.8522849868,254,790,211.023622,5.251405888,16.13002021,207.1562274,2,1,-50,0.04091820493,0.02070179023,-49.40689468,0,0,1,100,0,0,1,100,1,100,1,100,0,0,1,100,1,100,75,62,-17.33333333,3883,3722,4.325631381,80.28035065,79.28211201,-1.243440799,75,54,-28,,1909,,,38.97747922,,60,100,66.66666667,383,785,104.9608355,7.918458485,16.02793148,102.4122689,20,17,-15,32,,,0.6615944426,,,0,1,,1,0,-100,,0,,,0,,,3,11,266.6666667,19,19,0,77000,107000,38.96103896,1,0
12065,FL,Jefferson,50,61,22,7.788161994,9.886547812,0.5022169939,0.2960294787,111,143,28.82882883,7.717444205,10.07326007,30.52585553,1,1,0,0.07038784027,0.06998880208,-0.5669135451,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,24,40,66.66666667,218,213,2.34741784,15.15678231,15.35643843,1.317272471,23,40,73.91304348,,,,,,,140,138,-1.428571429,1820,1445,-20.6043956,126.5382744,101.7892364,-19.55853916,26,31,19.23076923,44,49,11.36363636,3.059167072,3.451676529,12.83059889,1,1,0,0,3,,0,,,0,,,,9,4,-55.55555556,8,13,62.5,30000,237000,690,0,1
12067,FL,Lafayette,11,13,18.18181818,4.661016949,5.882352941,0.03317180108,0.02855054589,46,25,-45.65217391,5.477494642,2.836718484,-48.21138733,1,1,0,0.1133529842,0.1145213023,1.030690193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,33.33333333,521,697,-25.25107604,62.03858061,59.11721321,-4.708952684,5,7,40,,,,,,,16,10,-37.5,70,34,-51.42857143,8.335317933,3.857937138,-53.71577702,3,4,33.33333333,2,4,100,0.2381519409,0.4538749574,90.58209463,0,0,0,0,0,,0,0,,0,0,,,0,0,,1,3,200,,130000,,0,0
12069,FL,Lake,144,139,-3.472222222,7.938257993,7.791479821,0.274773365,1.184702346,518,1683,224.9034749,1.786767572,5.547644476,210.4849541,3,5,66.66666412,0.009740196168,0.0140254423,43.99547958,2,40,0,0,0,0,0,0,5,100,5,100,5,100,5,100,5,100,27,24,-11.11111111,274,3485,-92.13773314,0.9451241597,0.9031815725,-4.437785953,27,23,-14.81481481,274,,,0.9451241597,,,529,368,-30.43478261,12798,11167,-12.74417878,44.14488684,36.8095935,-16.61640535,23,39,69.56521739,128,323,152.34375,0.4415178556,1.064699445,141.1452745,0,0,0,0,7,,0,10184,,0,33.5693472,,,10,8,-20,5,20,300,50000,809000,1518,1,1
12071,FL,Lee,99,118,19.19191919,10.48728814,13.98104265,0.4902636567,0.9027128599,569,956,68.01405975,0.9409375641,1.482480829,57.55358123,10,15,50,0.01515335217,0.01987781748,31.17769051,2,13.33333302,0,0,0,0,0,0,14,93.33333588,15,100,15,100,15,100,15,100,11,21,90.90909091,3298,4952,-33.4006462,5.4537998,5.114248719,-6.225954269,10,19,90,,,,,,,150,144,-4,8764,9745,11.19351894,14.49275362,15.11169004,4.270661301,5,3,-40,9,,,0.01488301947,,,0,1,,1,6,500,,13200,,,20.46940057,,,0,2,,1,11,1000,,221000,,1,1
12073,FL,Leon,16,37,131.25,4.938271605,13.02816901,0.4523863379,,20,,,0.07448262507,,,6,11,83.33333588,0.0212846715,0.03760658205,76.68387604,1,9.090909004,4,36.36363602,1,9.090909004,4,36.36363602,7,63.63636398,6,54.54545593,4,36.36363602,6,54.54545593,6,54.54545593,9,19,111.1111111,36,46,-21.73913043,0.1340687251,0.1268279966,-5.400758854,9,17,88.88888889,,38,,,0.1338739964,,25,39,56,297,192,-35.35353535,1.106066982,0.6764159817,-38.84493502,6,3,-50,11,3,-72.72727273,0.04096544379,0.01056899971,-74.20020696,0,0,0,0,0,,0,0,,0,0,,,1,6,500,10,11,10,,,,1,1
12075,FL,Levy,36,45,25,3.536345776,4.273504274,0.3553876235,0.1990520148,269,160,-40.5204461,6.69087653,4.006209625,-40.12429303,0,1,,0,0.02452783845,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,35,20,-42.85714286,2734,1312,108.3841463,68.00318376,68.45610697,0.6660323501,34,20,-41.17647059,,1312,,,32.85091892,,24,39,62.5,104,165,58.65384615,2.586807283,4.131403676,59.71053209,11,23,109.0909091,8,56,600,0.1989851756,1.402173369,604.6622265,0,0,0,0,3,,0,1800,,0,45.06985828,,,1,5,400,2,21,950,,898000,,0,0
12077,FL,Liberty,4,0,-100,7.547169811,0,6.678082192,0,78,0,-100,9.614199433,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,-100,,0,,,0,,0,2,,0,,,0,,,0,0,0,0,0,,0,0,,0,0,,,0,0,,1,2,100,,,,0,
12079,FL,Madison,39,21,-46.15384615,5.752212389,3.139013453,0.3251845018,0.07139687012,141,37,-73.75886525,7.297381223,1.956119482,-73.1942265,1,1,0,0.05330206454,0.05396945402,1.252089381,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,32,18,-43.75,333,206,61.65048544,17.23424076,17.60507534,2.15173143,30,18,-40,,,,,,,47,44,-6.382978723,259,330,27.41312741,13.40440948,17.44647105,30.15471572,4,16,300,25,98,292,1.293861919,5.181073222,300.4347872,0,2,,0,0,,0,0,,0,0,,,1,4,300,10,6,-40,32000,,,1,
12081,FL,Manatee,64,43,-32.8125,8.060453401,6.240928882,0.2992245178,0.2007056529,933,599,-35.79849946,2.948705793,1.793660205,-39.17127274,3,3,0,0.00877364818,0.007597725838,-13.40288925,1,33.33333206,0,0,0,0,0,0,2,66.66666412,2,66.66666412,2,66.66666412,1,33.33333206,1,33.33333206,36,38,5.555555556,32635,34672,-5.875057683,103.1414936,97.7230397,-5.253418135,36,37,2.777777778,23352,24769,6.068002741,73.80297715,74.16889751,0.4958070488,135,80,-40.74074074,18001,14760,-18.0045553,56.89137511,44.19770388,-22.31211886,7,10,42.85714286,,,,,,,1,0,-100,2,8,300,,86878,,,260.1496014,,1,1,18,1700,15,12,-20,330000,349000,5.757575758,1,1
12083,FL,Marion,184,171,-7.065217391,5.263157895,4.418604651,0.3349852365,0.2699629067,582,508,-12.71477663,1.787282655,1.52053015,-14.9250318,4,4,0,0.01193613,0.01111182105,-6.90599823,0,0,0,0,0,0,0,0,2,50,2,50,2,50,2,50,2,50,76,78,2.631578947,1088,1670,-34.8502994,3.341174447,3.256568511,-2.532221471,75,78,4,1075,,,3.301252326,,,179,166,-7.262569832,1841,1705,-7.387289517,5.653586542,5.103354146,-9.732448456,34,73,114.7058824,109,611,460.5504587,0.3347316312,1.828826618,446.3560796,0,0,0,6,7,16.66666667,3100,13414,332.7096774,9.519890429,40.15037684,321.7525101,,12,11,-8.333333333,12,24,100,,494000,,0,1
12085,FL,Martin,25,50,100,5.081300813,8.517887564,0.06876624524,0.118462645,109,196,79.81651376,0.7593596299,1.316204764,73.3308846,1,1,0,0.00661620684,0.006214576773,-6.070397854,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,10,33,230,,973,,,,,10,29,190,,,,,,,51,30,-41.17647059,39655,23901,-39.72765099,276.2606067,160.5031126,-41.90155647,3,2,-33.33333333,2,,,0.01393320422,,,0,0,0,7,1,-85.71428571,613540,,,4274.289058,,,,0,3,,2,10,400,,252000,,1,1
12086,FL,Miami-Dade,295,496,68.13559322,11.80944756,16.79079215,0.2893662078,0.4513129782,1913,2727,42.55096707,0.7919436192,1.044354226,31.87229498,32,35,9.375,0.01214126404,0.01267389953,4.386985302,12,34.2857132,0,0,0,0,0,0,23,65.7142868,20,57.1428566,15,42.8571434,19,54.2857132,18,51.42856979,156,108,-30.76923077,33451,29703,12.61825405,13.84804287,12.81066857,-7.49112567,153,104,-32.02614379,32084,26908,-16.13265179,13.28213229,10.30490778,-22.41526024,1479,1823,23.25895876,11365,21977,93.37439507,4.704881983,8.416491682,78.88847612,9,26,188.8888889,33,84,154.5454545,0.01366133792,0.03216932708,135.4771347,5,4,-20,5,6,20,41200,28000,-32.03883495,17.0559734,10.72310903,-37.12989123,,37,28,-24.32432432,6,50,733.3333333,73000,707000,868.4931507,1,1
12087,FL,Monroe,0,1,,0,3.571428571,0,,0,,,0,,,0,1,,0,0.01332853548,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,,,0,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,0,,0,5,,0,9000,,0,0
12089,FL,Nassau,27,34,25.92592593,6.013363029,7.657657658,0.6711409396,0.7640586797,56,50,-10.71428571,0.8003544427,0.6700975662,-16.27489891,2,2,0,0.02653082833,0.02330133319,-12.17261314,0,0,0,0,0,0,0,0,2,100,2,100,2,100,2,100,2,100,11,30,172.7272727,19,51,-62.74509804,0.2715488288,0.2546370752,-6.22788678,11,30,172.7272727,19,51,168.4210526,0.2715488288,0.6834995175,151.7040934,33,45,36.36363636,139,138,-0.7194244604,1.986594063,1.849469283,-6.9025063,14,31,121.4285714,15,41,173.3333333,0.2143806543,0.5494800043,156.3104428,1,0,-100,0,0,,0,0,,0,0,,,0,0,,2,12,500,,22000,,0,1
12091,FL,Okaloosa,40,41,2.5,7.054673721,8.595387841,,0.6903257171,229,71,-68.99563319,1.253578721,0.3732775345,-70.22304796,4,4,0,0.02075797692,0.01929859258,-7.030474663,1,25,1,25,1,25,0,0,1,25,1,25,1,25,1,25,1,25,17,28,64.70588235,127,78,62.82051282,0.6952161465,0.667693618,-3.958844837,16,25,56.25,,70,,,0.3680201044,,33,44,33.33333333,294,472,60.54421769,1.609398009,2.48150699,54.18852121,14,29,107.1428571,127,132,3.937007874,0.6952161465,0.6939807683,-0.1776969964,0,0,0,2,5,150,,5340,,,28.07467654,,,6,0,-100,7,13,85.71428571,159000,22000,-86.16352201,1,1
12093,FL,Okeechobee,33,18,-45.45454545,5.030487805,2.654867257,0.3665354796,0.1148405079,651,295,-54.68509985,16.34036145,7.51400917,-54.01564895,0,1,,0,0.02407492138,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,-56.25,,3704,,,,,16,7,-56.25,,,,,,,30,12,-60,8868,6400,-27.83040144,222.5903614,163.0157922,-26.76421787,1,2,100,,,,,,,0,0,0,2,2,0,,,,,,,,2,6,200,6,11,83.33333333,259000,111000,-57.14285714,1,
12095,FL,Orange,51,47,-7.843137255,6.181818182,7.099697885,0.05409010077,0.0512197173,146,134,-8.219178082,0.1326473226,0.1114339554,-15.99230707,7,10,42.8571434,0.005701988004,0.007242991589,27.02572441,0,0,0,0,0,0,0,0,6,60,7,70,7,70,7,70,7,70,8,22,175,,46,,,,,7,22,214.2857143,,46,,,0.03825344738,,196,100,-48.97959184,8179,5213,-36.26360191,7.430975694,4.335113505,-41.66158411,0,17,,0,53,,0,0.04407462416,,0,0,0,3,6,100,6120,21602,252.9738562,5.560285028,17.96415153,223.0796882,,0,8,,0,2,,0,,,1,1
12097,FL,Osceola,22,9,-59.09090909,5.774278215,2.465753425,0.06600950537,0.02577177255,60,28,-53.33333333,0.2364792962,0.09676427187,-59.08129236,5,4,-20,0.01670542359,0.01086986065,-34.93214417,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,4,7,75,,,,,,,4,6,50,,,,,,,85,48,-43.52941176,8648,6647,-23.13829787,34.08454923,22.97114697,-32.60539603,8,2,-75,5,,,0.01970660802,,,0,1,,0,1,,0,,,0,,,,2,4,100,6,10,66.66666667,1170000,683000,-41.62393162,1,1
12099,FL,Palm Beach,78,106,35.8974359,6.175771971,7.523066004,0.1023900675,0.09218868552,954,921,-3.459119497,0.7414972649,0.6780055301,-8.56263911,10,12,20,0.007263662294,0.008075690828,11.17932701,0,0,0,0,0,0,0,0,9,75,8,66.66666412,8,66.66666412,8,66.66666412,8,66.66666412,65,49,-24.61538462,79792,60762,31.31891643,62.01839597,58.73986673,-5.28638188,65,47,-27.69230769,,59985,,,44.15869894,,93,139,49.46236559,4993,1068,-78.61005408,3.880813253,0.7862213964,-79.7408083,6,5,-16.66666667,1,45,4400,0.0007772508017,0.03312730603,4162.112815,1,1,0,3,4,33.33333333,,258500,,,190.2979691,,,4,18,350,8,16,100,321000,374000,16.51090343,1,1
12101,FL,Pasco,83,77,-7.228915663,6.859504132,7.230046948,0.331610874,1.505571427,369,1112,201.3550136,0.8135297269,2.36285055,190.444279,5,4,-20,0.01053989585,0.007412486244,-29.67211151,0,0,1,25,1,25,1,25,1,25,2,50,2,50,2,50,2,50,13,15,15.38461538,223,111,100.9009009,0.4916453363,0.4738450293,-3.6205585,13,15,15.38461538,223,111,-50.22421525,0.4916453363,0.2358600818,-52.02637665,250,146,-41.6,9356,5918,-36.74647285,20.62705725,12.57495463,-39.03660381,29,37,27.5862069,104,283,172.1153846,0.2292875111,0.6013369654,162.2632879,2,2,0,0,7,,0,13427,,0,28.53057044,,,2,1,-50,3,29,866.6666667,,128000,,1,1
12103,FL,Pinellas,8,11,37.5,5.970149254,9.322033898,,1.058601134,,28,,,0.0303687965,,10,13,30,0.01077019889,0.01332950499,23.76284981,1,7.692307472,0,0,0,0,0,0,9,69.2307663,6,46.15384674,6,46.15384674,6,46.15384674,6,46.15384674,2,1,-50,,,,,,,2,1,-50,,,,,,,15,7,-53.33333333,63,43,-31.74603175,0.06858083394,0.04663779462,-31.99587707,2,2,0,,,,,,,2,2,0,0,0,,0,0,,0,0,,,1,4,300,0,2,,0,,,1,1
12105,FL,Polk,113,107,-5.309734513,4.082369942,4.430641822,0.2654428057,0.1264716966,1059,443,-58.1680831,1.807222747,0.719641836,-60.1796825,4,5,25,0.006423515268,0.007062057033,9.940690041,1,20,0,0,0,0,0,0,3,60,3,60,3,60,3,60,3,60,32,50,56.25,2374,1158,105.0086356,4.051318982,3.856500494,-4.80876696,32,49,53.125,,,,,,,1493,828,-44.54119223,97037,78813,-18.78046518,165.5972368,128.0296434,-22.68612334,58,126,117.2413793,1005,1896,88.65671642,1.715069746,3.080002079,79.58465457,0,0,0,7,7,0,7208,91542,1170.005549,12.30071913,148.7075687,1108.933942,,11,4,-63.63636364,2,11,450,,1624000,,1,1
12107,FL,Putnam,52,37,-28.84615385,11.08742004,8.604651163,0.4847903681,0.2376264512,182,105,-42.30769231,2.423209554,1.437076576,-40.69532397,2,2,0,0.02763881534,0.02696762607,-2.42843008,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,50,1,50,17,23,35.29411765,3081,5188,-40.61295297,41.02147603,42.16793266,2.794771779,12,18,50,1225,3096,152.7346939,16.31006431,42.37322932,159.7980518,51,56,9.803921569,378,539,42.59259259,5.032819844,7.376993088,46.57773013,11,16,45.45454545,81,81,0,1.078461395,1.10860193,2.794771779,1,0,-100,0,0,,0,0,,0,0,,,3,1,-66.66666667,2,4,100,,34000,,,
12109,FL,St. Johns,6,21,250,3.092783505,11.17021277,0.08227990126,0.09474726884,44,66,50,0.2509725185,0.3263433231,30.03149708,3,4,33.33333206,0.01432329603,0.01573186554,9.834115982,0,0,1,25,0,0,1,25,3,75,3,75,2,50,3,75,3,75,27,31,14.81481481,14858,18310,-18.85308575,84.74885636,73.46680446,-13.31233528,14,22,57.14285714,4592,7060,53.7456446,26.19240466,34.90884638,33.27850891,3,6,100,,36,,,0.1780054489,,3,7,133.3333333,1,6,500,0.005703920875,0.02966757482,420.1259883,0,0,0,2,9,350,,36920,,,182.5544771,,,1,4,300,0,3,,0,,,0,1
12111,FL,St. Lucie,22,22,0,6.02739726,5.418719212,0.078318305,0.06247248236,113,105,-7.079646018,0.4234430038,0.3703377127,-12.54130795,3,1,-66.66666412,0.01051266771,0.003114023013,-70.37837219,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,2,6,200,,21,,,,,2,6,200,,21,,,0.07406754254,,159,110,-30.81761006,54119,51648,-4.565864114,202.7992206,182.1638304,-10.17528083,1,7,600,,98,,,0.3456485319,,0,0,0,0,2,,0,,,0,,,,0,0,,1,1,0,,,,0,1
12113,FL,Santa Rosa,37,44,18.91891892,6.228956229,6.606606607,0.8618199326,0.3170304285,179,199,11.17318436,1.224702035,1.256519378,2.597966076,1,2,100,0.006234841421,0.0111514423,78.85687256,0,0,1,50,0,0,1,50,1,50,1,50,1,50,1,50,1,50,23,23,0,183,142,28.87323944,1.252069678,1.155492695,-7.713387298,23,23,0,183,,,1.252069678,,,51,76,49.01960784,318,438,37.73584906,2.175727637,2.765605466,27.11174957,11,10,-9.090909091,21,21,0,0.143680127,0.1325975223,-7.713387298,1,0,-100,0,4,,0,11920,,0,75.26487934,,,5,5,0,5,14,180,579000,602000,3.972366149,0,1
12115,FL,Sarasota,23,20,-13.04347826,7.540983607,7.067137809,0.2868099642,0.2117205289,89,53,-40.4494382,0.2371278226,0.1372957402,-42.10053518,3,6,100,0.007692366838,0.01406080835,82.78910065,5,83.33333588,0,0,0,0,0,0,6,100,5,83.33333588,5,83.33333588,5,83.33333588,5,83.33333588,4,2,-50,,,,,,,4,2,-50,,,,,,,20,13,-35,876,698,-20.3196347,2.33397722,1.808158994,-22.52884997,1,1,0,,,,,,,0,0,0,0,0,,0,0,,0,0,,,0,2,,2,5,150,,,,1,1
12117,FL,Seminole,43,43,0,10.88607595,13.78205128,1.022661801,0.7790600313,213,214,0.4694835681,0.5150264404,0.4961053412,-3.673811228,3,3,0,0.006888143253,0.006412558258,-6.904400349,0,0,0,0,0,0,0,0,2,66.66666412,2,66.66666412,2,66.66666412,2,66.66666412,2,66.66666412,13,20,53.84615385,86,43,100,0.2079449478,0.1993694362,-4.123933605,13,20,53.84615385,86,43,-50,0.2079449478,0.0996847181,-52.0619668,90,45,-50,882,526,-40.36281179,2.132644697,1.21939911,-42.82220984,8,7,-12.5,14,32,128.5714286,0.03385150313,0.07418397626,119.1452946,0,0,0,1,5,400,,,,,,,,0,1,,2,4,100,,61000,,1,1
12119,FL,Sumter,62,57,-8.064516129,7.407407407,4.169714704,1.02300921,1.162458993,301,489,62.45847176,3.666216002,4.757688678,29.77109573,4,4,0,0.03741534799,0.03106699511,-16.96724319,0,0,0,0,0,0,0,0,3,75,2,50,2,50,2,50,2,50,18,23,27.77777778,405,387,4.651162791,4.932948442,3.940417003,-20.12045028,18,22,22.22222222,405,,,4.932948442,,,18,12,-33.33333333,39,112,187.1794872,0.4750246647,1.089695566,129.3976813,13,45,246.1538462,102,482,372.5490196,1.2423722,4.689582705,277.4700291,1,1,0,1,2,100,,,,,,,,1,8,700,3,6,100,1000,23000,2200,1,1
12121,FL,Suwannee,42,87,107.1428571,3.906976744,6.872037915,0.06168532395,0.1437634989,122,426,249.1803279,3.026619365,9.797608096,223.7145776,3,3,0,0.06883259863,0.0678871274,-1.373580575,0,0,1,33.33333206,1,33.33333206,1,33.33333206,0,0,1,33.33333206,1,33.33333206,1,33.33333206,1,33.33333206,20,36,80,8009,11243,-28.76456462,198.6901188,184.199632,-7.29300828,20,35,75,,7542,,,173.4590616,,67,120,79.10447761,614,1024,66.7752443,15.23233025,23.55105796,54.61231192,10,42,320,28,79,182.1428571,0.6946339527,1.816927323,161.5661552,1,1,0,3,15,400,351400,409300,16.47694935,8717.656107,9413.523459,7.982275786,,5,0,-100,3,28,833.3333333,,146000,,1,1
12123,FL,Taylor,6,15,150,4.545454545,8.287292818,0.5983138428,0.206150146,22,12,-45.45454545,1.008942903,0.5275189028,-47.7156833,1,1,0,0.04372922704,0.04624705017,5.757758141,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,2,6,200,,13,,,,,2,6,200,,13,,,0.5714788113,,2,7,250,,13,,,0.5714788113,,4,5,25,4,10,150,0.1834441642,0.4395990856,139.6364516,0,0,0,0,2,,0,,,0,,,,0,0,,1,3,200,,,,,0
12125,FL,Union,24,18,-25,8.727272727,6.18556701,,1.240059307,63,92,46.03174603,4.085868085,6.037537735,47.76634021,1,1,0,0.06595435739,0.06693440676,1.485950947,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,1,100,16,12,-25,446,213,109.3896714,28.92535184,29.26893293,1.187819924,16,11,-31.25,446,211,-52.69058296,28.92535184,13.84696154,-52.12863228,18,27,50,158,136,-13.92405063,10.24709774,8.925055782,-12.90162336,2,8,300,,36,,,2.362514766,,0,0,0,2,4,100,,23400,,,1535.634598,,,3,2,-33.33333333,1,7,600,,14000,,1,0
12127,FL,Volusia,145,115,-20.68965517,11.66532582,8.437270726,0.3576406866,0.2053885341,449,229,-48.99777283,0.8999168228,0.4606505835,-48.81187108,8,4,-50,0.01598484628,0.007305428851,-54.2977829,0,0,0,0,0,0,0,0,4,100,4,100,3,75,4,100,4,100,22,32,45.45454545,89,651,-86.32872504,0.1783799493,0.1790301394,0.3644973176,22,32,45.45454545,,,,,,,212,143,-32.54716981,1807,1364,-24.515772,3.621714251,2.743787755,-24.24063401,11,5,-54.54545455,18,,,0.03607684368,,,1,0,-100,3,4,33.33333333,1080,6880,537.037037,2.164610621,13.83963325,539.3590199,,2,11,450,9,47,422.2222222,,111000,,0,1
12129,FL,Wakulla,16,20,25,10.88435374,11.69590643,3.216019417,2.546093064,53,58,9.433962264,1.853924724,1.882872354,1.56142427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30.76923077,32,52,-38.46153846,1.119350777,1.038826126,-7.193870926,12,17,41.66666667,,51,,,1.655629139,,16,22,37.5,50,54,8,1.748985588,1.753019088,0.2306194001,9,14,55.55555556,14,33,135.7142857,0.4897159647,1.071289443,118.7573042,0,0,0,2,4,100,,1600,,,51.94130632,,,3,4,33.33333333,4,12,200,26000,58000,123.0769231,0,
12131,FL,Walton,27,51,88.88888889,3.580901857,7.611940299,0.1800461858,0.2240582551,46,64,39.13043478,0.878617133,1.11694794,27.12567258,2,7,250,0.03379177675,0.09807355702,190.2290649,1,14.28571415,0,0,0,0,0,0,6,85.7142868,6,85.7142868,6,85.7142868,6,85.7142868,6,85.7142868,31,32,3.225806452,73,93,-21.50537634,1.394327189,1.274018744,-8.628422835,31,32,3.225806452,,,,,,,62,76,22.58064516,337,1413,319.2878338,6.436825518,24.66011623,283.1099066,11,30,172.7272727,14,83,492.8571429,0.2674052144,1.448541859,441.7029218,1,0,-100,2,0,-100,,0,,,0,,,4,1,-75,8,20,150,7000,50000,614.2857143,0,
12133,FL,Washington,22,25,13.63636364,4.761904762,6.157635468,1.215066829,1.284322409,70,174,148.5714286,2.982657974,7.006241192,134.8992493,1,1,0,0.04081133008,0.04019292444,-1.515279293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,-6.25,117,61,91.80327869,4.985299757,4.711093215,-5.500301993,14,15,7.142857143,,53,,,2.134084961,,18,29,61.11111111,143,157,9.79020979,6.093144148,6.321723374,3.751416693,14,23,64.28571429,42,70,66.66666667,1.789594785,2.818602778,57.49949668,1,0,-100,0,6,,0,7260,,0,292.3293739,,,0,2,,0,5,,0,,,1,1
13001,GA,Appling,22,9,-59.09090909,4.453441296,1.894736842,0.09847758969,,74,,,4.114539894,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,343,106,223.5849057,19.07144843,18.675814,-2.074485462,13,12,-7.692307692,343,99,-71.13702624,19.07144843,5.390395296,-71.73578443,85,120,41.17647059,1456,1782,22.39010989,80.95635252,97.02711532,19.85114485,31,25,-19.35483871,680,1209,77.79411765,37.80928552,65.82816073,74.10580452,0,0,0,0,0,,0,0,,0,0,,,1,5,400,1,0,-100,,0,,1,0
13003,GA,Atkinson,9,23,155.5555556,4.615384615,11.8556701,0.02164970773,0.02857020413,13,20,53.84615385,1.557632399,2.427184466,55.82524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,-15.38461538,246,37,564.8648649,29.4751977,29.85436893,1.286407767,13,11,-15.38461538,,37,,,4.490291262,,24,19,-20.83333333,154,129,-16.23376623,18.45195303,15.65533981,-15.1561909,9,12,33.33333333,218,471,116.0550459,26.12029715,57.16019417,118.8343948,0,0,0,0,0,,0,0,,0,0,,,0,6,,1,3,200,,3000,,0,0
13005,GA,Bacon,6,10,66.66666667,1.840490798,3.731343284,0.03435835767,0.007673654808,20,5,-75,1.823486506,0.4472671974,-75.47186689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,339,34,897.0588235,30.90809628,30.32471599,-1.887467573,4,6,50,,,,,,,38,30,-21.05263158,539,465,-13.72912801,49.14296134,41.59584936,-15.35746275,85,87,2.352941176,3030,3898,28.64686469,276.2582057,348.6895071,26.21869683,1,1,0,0,0,,0,0,,0,0,,,4,1,-75,2,4,100,,10000,,,1
